"y","x0","x1","x2","x3","x4"
11.071545836315895,0.7429699569852544,0.8976893296993913,0.5670288311519087,0.627655913852099,0.8759385827039328
6.437387817345664,0.4368509085991059,0.21913236076965315,0.4437322059831996,0.859652936213241,0.2338225290262462
7.829618463285905,0.6451129667360924,0.46134015622971614,0.759085315594038,0.12121408370354403,0.4157688593563536
12.849822245009229,0.4612131047313641,0.6078537062493987,0.16618214530340536,0.6364195069808742,0.5944304568119251
4.853793154489384,0.4211400986491016,0.3848692573069705,0.36068582435459007,0.7641348962738397,0.4054540524822611
4.450192324768952,0.7009426661790528,0.15645464245000085,0.7422090658040259,0.8669239232833175,0.13341677994991535
5.097657885543331,0.8655971237539195,0.2585467726859849,0.9946101759233332,0.729975322459949,0.2928558053384246
9.480820127639532,0.8928003647087821,0.51886257552722,0.4925812732741297,0.7379159689965518,0.5324166754423745
0.8195269450339833,0.8153316604967356,0.24158058318573583,0.8693229433749459,0.8355949233353726,0.21459050238910582
8.530985500344377,0.8685987508496071,0.06914765344409846,0.5490258423550058,0.9402338666101921,0.06325809715512246
7.312421255494117,0.7555406627273482,0.20169087732060964,0.43763676226036563,0.1462619831050498,0.1615838635644166
10.500812033973608,0.05654385269828488,0.5453222772482409,0.3450341669880703,0.7604322221576976,0.522458755700894
3.5071079490740735,0.32012264915303157,0.1225848196235364,0.9321797747749643,0.8010093768760898,0.1570995738706739
9.668690850044603,0.40744743202527967,0.7646330563299555,0.679204084861146,0.20585369003998522,0.6967331963030424
-0.02550360956983244,0.33207031765638484,0.005715860456393829,0.9023837427240746,0.9825340639573645,-0.02552517713592503
16.993539034129178,0.6007878643083457,0.38947773767993277,0.21586765647520556,0.8733087654205995,0.3679871644497146
15.015207277993044,0.5257711512318566,0.7538974725839303,0.2045646759287687,0.2580562602695189,0.7666830263121589
4.872316337360288,0.10952620931136603,0.11053176338714965,0.8214430956569005,0.2934665940161052,0.014100755280936517
9.066978906818974,0.32672156893316817,0.5884884597665685,0.7857362163853545,0.8207421659911787,0.613196652151103
14.390011076975096,0.08233748444438538,0.8259355174481571,0.11496198625234366,0.5804963672103582,0.8172745332030192
11.837454900294004,0.19757680458569138,0.28934856338593407,0.2828813871610789,0.524104940503503,0.30532629439104303
6.448609427347242,0.2906375590749988,0.3567685298514187,0.7752907717894642,0.5923166537322337,0.39430422941837273
7.231807329812975,0.042881384325008876,0.8855878235408605,0.03622043985235135,0.6102084870799198,0.9052399235876841
2.5528227519106514,0.07813822844081963,0.1197207626934429,0.7016598910415441,0.15657000290392098,0.10853039172127707
0.7844106542717628,0.5808027118013586,0.09106370630362237,0.7882951562152609,0.49708413515608796,0.09950406136654823
7.062622278212816,0.04581713687825073,0.19598331922157053,0.07420711840589456,0.2900224233050981,0.20992638734444566
