"y","x"
0.4482840177953101,0.0
0.05002742119318447,0.03157379551346526
0.7282097959186953,0.06314759102693052
0.02079115568405855,0.09472138654039577
0.3609729706116269,0.12629518205386103
0.38386281918100834,0.1578689775673263
-0.4513191858937392,0.18944277308079155
0.2780338106289995,0.2210165685942568
0.8462692172403334,0.25259036410772207
-0.0738182513192111,0.2841641596211873
-0.11095623256208742,0.3157379551346526
0.13305577077682698,0.3473117506481178
0.7913272710290469,0.3788855461615831
0.8769583566518986,0.41045934167504833
0.3631994410315538,0.4420331371885136
0.2333083890099054,0.47360693270197884
0.13050260457080332,0.5051807282154441
0.8294096519851958,0.5367545237289094
0.42445557505692166,0.5683283192423746
0.8566459206984184,0.5999021147558399
0.41853142198158955,0.6314759102693052
0.4089165734012381,0.6630497057827704
0.719692874864221,0.6946235012962356
0.4492287431464348,0.7261972968097009
0.3913309441751258,0.7577710923231662
0.36989269200063324,0.7893448878366315
0.5868915255592454,0.8209186833500967
0.49256248093286015,0.8524924788635619
1.1093115981224673,0.8840662743770272
1.039289682009691,0.9156400698904925
0.41124322057960727,0.9472138654039577
1.190770203993996,0.978787660917423
0.614971771495864,1.0103614564308883
0.9078992052830411,1.0419352519443534
0.9871373293905956,1.0735090474578188
0.6538362152508808,1.105082842971284
0.5569855358269735,1.1366566384847492
0.9584040149146107,1.1682304339982146
0.9235641842417803,1.1998042295116798
1.0576138184017452,1.2313780250251452
0.7817587173181754,1.2629518205386103
1.053496530919848,1.2945256160520755
0.6736248267407503,1.326099411565541
0.8986100753756829,1.357673207079006
1.42585354056405,1.3892470025924712
1.0348548671242361,1.4208207981059366
1.3648990076281216,1.4523945936194018
0.7993198087709784,1.483968389132867
1.0320456466408492,1.5155421846463324
1.4456672457245523,1.5471159801597976
2.1710294475057452,1.578689775673263
0.7030542966640592,1.6102635711867281
0.8742410858409456,1.6418373667001933
1.2280742519929577,1.6734111622136587
1.318785092710674,1.7049849577271239
0.6332866299683095,1.736558753240589
1.325039460321729,1.7681325487540545
1.6303411898303737,1.7997063442675196
0.897616032705069,1.831280139780985
0.8631243974446308,1.8628539352944502
0.6105948914281156,1.8944277308079154
0.7765378569400422,1.9260015263213808
0.7178384153763426,1.957575321834846
1.3553110045031702,1.9891491173483111
0.49826109427873927,2.0207229128617765
0.7494864223987471,2.0522967083752417
0.75859421333747,2.083870503888707
0.7804644577759673,2.115444299402172
0.8131144630356,2.1470180949156377
1.170277306950229,2.178591890429103
0.8566809778645352,2.210165685942568
0.9670408874697981,2.241739481456033
0.6022559171136069,2.2733132769694984
0.9237681886028801,2.304887072482964
0.41931390282748915,2.336460867996429
0.18940195898986656,2.3680346635098943
0.1739349537412298,2.3996084590233595
0.6789954898613325,2.4311822545368247
0.6995530976786369,2.4627560500502903
0.4465341838951956,2.4943298455637555
0.44721241609976237,2.5259036410772207
0.3373614495363382,2.557477436590686
0.5322888639324506,2.589051232104151
0.30811880246190493,2.620625027617616
0.6663349402544523,2.652198823131082
0.804273256816624,2.683772618644547
0.1489430805536528,2.715346414158012
0.25617035745175193,2.7469202096714773
0.5993182973077471,2.7784940051849425
0.10391111244362058,2.810067800698408
-0.1709276640667861,2.8416415962118733
0.4565011082310464,2.8732153917253385
0.018901994105132602,2.9047891872388036
-0.3676735622725248,2.936362982752269
0.49919127861710105,2.967936778265734
0.2560604271361983,2.9995105737791996
-0.17217193273934817,3.031084369292665
-0.037804467627214844,3.06265816480613
0.17198287508991714,3.094231960319595
-0.5254002626505712,3.1258057558330603
-0.2685088652907931,3.157379551346526
0.1721402324424992,3.188953346859991
-0.012206313901364355,3.2205271423734563
-0.29605316093124284,3.2521009378869215
-0.6192324793233459,3.2836747334003866
0.8511371358857431,3.3152485289138522
-0.3096393145092983,3.3468223244273174
-0.40198332459481556,3.3783961199407826
-0.1756441482291901,3.4099699154542478
-0.31020923256102273,3.441543710967713
-0.3357158304229995,3.473117506481178
-0.53981793363197,3.5046913019946437
-0.17228505843738948,3.536265097508109
-0.30707140645471753,3.567838893021574
-0.4395712939348982,3.5994126885350393
-0.6529267100939422,3.6309864840485044
-0.31024606378419955,3.66256027956197
-1.1084723696962722,3.6941340750754352
-0.243691283026105,3.7257078705889004
-0.9978418741649122,3.7572816661023656
-0.36622100096341004,3.7888554616158308
-0.6812065122126859,3.820429257129296
-0.7335552492569609,3.8520030526427615
-0.48162884836466846,3.8835768481562267
-0.7887329594688097,3.915150643669692
-0.12664878161915194,3.946724439183157
-1.1938201436405005,3.9782982346966222
-0.23050226628364434,4.009872030210087
-0.9449446906261679,4.041445825723553
-1.2692764827762044,4.073019621237018
-0.6910991626728533,4.104593416750483
-1.235224150736079,4.136167212263949
-0.8160876583086502,4.167741007777414
-1.170279856315197,4.199314803290879
-1.1350049942675173,4.230888598804344
-0.7384349961154615,4.26246239431781
-0.8900490802238151,4.294036189831275
-0.9119160850807161,4.32560998534474
-0.6633306752220767,4.357183780858206
-1.115215319183842,4.38875757637167
-0.7989497995321406,4.420331371885136
-0.9562333374764311,4.451905167398602
-0.8868768353848293,4.483478962912066
-0.8902754387348364,4.515052758425532
-1.321199003479447,4.546626553938997
-1.0117577924117436,4.578200349452462
-1.4688257092851045,4.609774144965928
-1.078207483127078,4.641347940479393
-1.2364657816667375,4.672921735992858
-0.8905033064699631,4.704495531506323
-0.5495706711279915,4.736069327019789
-1.690347226413342,4.767643122533254
-1.1345423900196603,4.799216918046719
-0.8917572532189294,4.830790713560185
-1.0252656797980269,4.862364509073649
-0.42061312046038724,4.893938304587115
-1.4209416166438928,4.925512100100581
-0.9879914372938032,4.957085895614045
-1.3147863534360011,4.988659691127511
-1.4264314877349915,5.020233486640976
-0.7761401317655675,5.051807282154441
-0.8274813113398576,5.083381077667906
-0.6192536386791226,5.114954873181372
-0.926793638830524,5.146528668694837
-1.0270108783553615,5.178102464208302
-0.8515198692814777,5.209676259721768
-0.41276529040825227,5.241250055235232
-0.8118398330805042,5.272823850748698
-0.3690220199605735,5.304397646262164
-1.152199487141337,5.335971441775628
-0.8746317906519838,5.367545237289094
-0.41156306783680646,5.399119032802559
-0.7201145411927142,5.430692828316024
-0.2179457428096746,5.46226662382949
-0.5957673955103611,5.493840419342955
-0.6657337566267896,5.52541421485642
-0.7138240886736317,5.556988010369885
-0.8381858218974911,5.588561805883351
-0.8383880341359302,5.620135601396816
-0.21266228880742982,5.651709396910281
-0.6884360464142968,5.683283192423747
-0.4797998835727356,5.714856987937211
-0.9647040272428704,5.746430783450677
-0.3991276091244629,5.7780045789641425
-0.6751931286890918,5.809578374477607
-0.8752453516895267,5.841152169991073
-0.5160001693163782,5.872725965504538
0.03202315876886769,5.904299761018003
-0.2684977166623626,5.935873556531468
-0.767395740194541,5.967447352044934
-0.48845997325878865,5.999021147558399
-0.34530959576436887,6.030594943071864
-0.1989390018841356,6.06216873858533
-0.16898576008903338,6.093742534098794
-0.43858034639244525,6.12531632961226
0.02600774894390359,6.1568901251257255
0.4248385009350257,6.18846392063919
0.2620888390254635,6.220037716152656
-0.06446263061918361,6.251611511666121
-0.14942060048977862,6.283185307179586
