"x","y"
0.000238896580412984,2
0.00138084357604384,2
0.00157055421732366,0
0.00227296608500183,2
0.00394833879545331,5
0.00733414688147604,6
0.00788473873399198,2
0.0175483247730881,1
0.0186874116770923,2
0.021450228523463,2
0.0290858189109713,1
0.0296633755788207,8
0.0325174834579229,3
0.0374310328625143,1
0.038936491124332,2
0.0429887960199267,7
0.0483467767480761,3
0.0498921528924257,5
0.0531294834800065,7
0.0609497462864965,11
0.0676368190906942,4
0.0707218942698091,4
0.0722531112842262,3
0.0802644665818661,4
0.0824375580996275,6
0.0856120649259537,10
0.086580601753667,5
0.0897779711522162,9
0.0899805163498968,7
0.11033510020934,9
0.112308241659775,11
0.113718609092757,1
0.116174670401961,5
0.117487361654639,7
0.123300578678027,9
0.128872161731124,8
0.129089283524081,8
0.133329618256539,7
0.13466659723781,11
0.135230499086902,7
0.135713797062635,8
0.135742419399321,5
0.136295825242996,11
0.136490360135213,7
0.138710167724639,4
0.140479094116017,4
0.145399972563609,14
0.148446606704965,8
0.149072052445263,12
0.149578995071352,13
0.157880100421607,9
0.157905208179727,10
0.159022381762043,5
0.159469854552299,7
0.170162481255829,12
0.170996390515938,11
0.171264330390841,10
0.171632113168016,10
0.179555739276111,8
0.185453581158072,11
0.186102156760171,15
0.187356711598113,9
0.187869044020772,9
0.188434329582378,6
0.18947393540293,8
0.194676143815741,14
0.19699448812753,10
0.197410342283547,9
0.205049612093717,7
0.207658972823992,6
0.208569956943393,12
0.211391938850284,13
0.21638541505672,18
0.216567310970277,12
0.217157698236406,4
0.233523525530472,11
0.233703398611397,7
0.240544739644974,17
0.24567414727062,14
0.252458439441398,8
0.255428824340925,11
0.259260575985536,7
0.259689980186522,15
0.261087963823229,7
0.269716178299859,13
0.271286614704877,12
0.286139534786344,11
0.287749752169475,16
0.293623841367662,10
0.304097996791825,6
0.305218369467184,15
0.307054400444031,14
0.311049618758261,10
0.313683822052553,13
0.315260796807706,5
0.316975237801671,12
0.317053351784125,9
0.319274115143344,8
0.324085952481255,13
0.328274069586769,19
0.332445990527049,8
0.333071983419359,14
0.333427211269736,15
0.334231326589361,10
0.336419132305309,9
0.336713540134951,10
0.339485083706677,14
0.346748248208314,6
0.351106922142208,11
0.353350377408788,7
0.355665953829885,9
0.356721999356523,12
0.359028305858374,5
0.367901820223778,12
0.375489964615554,7
0.379559240536764,11
0.386454011779279,5
0.388108282815665,4
0.388945028651506,3
0.390203467104584,13
0.394441001815721,7
0.394973045215011,9
0.39848541142419,6
0.403782814741135,6
0.410635125823319,4
0.41187207121402,8
0.414049681741744,5
0.421378421830013,3
0.427494465606287,2
0.431751248892397,3
0.435771584976465,3
0.44232463883236,5
0.442796268267557,6
0.446969628101215,2
0.451310850214213,7
0.451886494411156,4
0.452731572557241,2
0.453303414164111,7
0.45774177624844,3
0.462292822543532,2
0.464069551322609,5
0.465690567623824,2
0.474997081561014,2
0.479077307041734,3
0.479398564202711,2
0.480310129001737,1
0.481981448363513,2
0.484587929444388,2
0.488254894502461,3
0.489990570582449,4
0.499272880377248,5
0.500025092391297,4
0.514211784349754,1
0.514407708309591,3
0.514412934659049,3
0.515063329832628,0
0.517111055552959,5
0.519095949130133,2
0.530744078103453,1
0.531874436419457,4
0.535236610565335,1
0.535761289997026,3
0.535789993824437,2
0.53737669531256,1
0.53979828581214,0
0.542015940882266,0
0.543030994012952,2
0.54742607823573,2
0.54962041345425,1
0.550494084367529,2
0.554585863370448,4
0.560332746244967,1
0.56143795652315,0
0.563646841561422,2
0.566488424083218,2
0.571233897469938,2
0.573475898941979,0
0.574637334328145,1
0.579820899059996,1
0.581604002509266,3
0.589678303571418,0
0.592304242542014,2
0.601766235427931,0
0.6029684972018,0
0.603474084753543,0
0.608937452547252,3
0.611778643447906,0
0.612133090151474,2
0.618838207330555,2
0.618951546959579,2
0.619159240042791,0
0.623613457195461,0
0.62624534452334,0
0.631507298909128,0
0.639978769468144,0
0.641745518893003,1
0.645631878403947,0
0.649875837611035,1
0.656992290401831,1
0.667426514672115,1
0.67560727451928,0
0.67727683018893,3
0.67859286791645,0
0.680164178134874,0
0.685169729404151,1
0.693204820388928,0
0.705064784036949,0
0.714853693498299,1
0.719112251652405,1
0.719355837674811,0
0.719378591282293,2
0.719657292356715,1
0.724497599992901,1
0.729730096645653,0
0.731315477285534,0
0.731707599712536,3
0.73324590572156,3
0.73352795955725,0
0.734094301005825,1
0.736588314641267,0
0.737595617771149,1
0.73985527921468,0
0.74226645193994,3
0.74318771972321,1
0.743974646320567,0
0.74736111680977,0
0.748795386170968,0
0.751522562699392,0
0.757055602502078,0
0.759544267551973,0
0.764507758663967,0
0.769032425712794,1
0.775823362637311,0
0.775825042743236,0
0.778809498529881,0
0.779368161456659,1
0.784109382657334,0
0.784692775690928,0
0.785349442157894,0
0.793191209202632,0
0.794396977638826,0
0.7987603074871,1
0.804393312660977,0
0.811055141268298,1
0.817230444401503,2
0.820514548104256,0
0.821403923910111,0
0.824679406359792,0
0.828158485237509,0
0.828942130552605,0
0.830447626067325,1
0.832916080253199,0
0.836004259996116,1
0.836801559431478,0
0.838755033444613,1
0.849689718568698,0
0.850482750684023,0
0.851930984994397,1
0.862629777053371,1
0.867228663060814,0
0.869257820537314,0
0.869933269685134,0
0.885117687052116,0
0.885221036849543,1
0.886753598228097,1
0.887754905503243,0
0.892718593822792,1
0.903634525137022,2
0.904031387297437,2
0.905738130910322,1
0.906601407798007,0
0.914806043496355,1
0.917904034024104,2
0.918056417256594,1
0.919203929137439,2
0.92504589096643,1
0.925644748611376,1
0.933034127345309,4
0.934672247152776,3
0.9348229537718,0
0.937075413297862,4
0.937385849654675,3
0.940014522755519,2
0.9405648780521,1
0.942455691983923,1
0.94472032552585,1
0.945739162620157,0
0.946668232558295,1
0.957576596643776,1
0.961467695888132,3
0.962570293573663,4
0.962608013767749,1
0.967733667232096,3
0.970966610359028,1
0.973539913771674,3
0.978226428385824,2
0.982659413712099,2
0.982817197917029,4
0.988891728920862,1
0.996552679222077,2
